brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,warranty,Touchscreen,latest_price,old_price,star_rating,ratings,reviews,Laptop_Category
Lenovo,A6-9225,AMD,A6-9225 Processor,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,24990,32790,3.7,63,12,Other
Lenovo,Ideapad,AMD,APU Dual,10th,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,19590,21325,3.6,1894,256,Other
Avita,PURA,AMD,APU Dual,10th,4,DDR4,128,0 GB,Windows,64-bit,0,0,No,19990,27990,3.7,1153,159,Other
Avita,PURA,AMD,APU Dual,10th,4,DDR4,128,0 GB,Windows,64-bit,0,0,No,21490,27990,3.7,1153,159,Other
Avita,PURA,AMD,APU Dual,10th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,24990,33490,3.7,1657,234,Other
Avita,PURA,AMD,APU Dual,10th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,24990,33490,3.7,1657,234,Computer Science/Engineering Students
HP,APU,AMD,APU Dual,10th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,20900,22825,3.9,1185,141,Other
Lenovo,APU,AMD,APU Dual,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,21896,0,3.9,219,18,Other
HP,Athlon,AMD,Athlon Dual,10th,32,DDR4,32,0 GB,Windows,32-bit,4,0,No,26899,27668,0.0,0,0,Other
acer,Aspire,AMD,Athlon Dual,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,31990,36990,4.2,76,13,Other
ASUS,ExpertBook,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,34649,41990,2.3,3,0,General Student
Lenovo,Missing,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,38999,42705,3.8,65,5,General Student
Lenovo,v15,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,39999,43999,3.1,8,1,General Student
ASUS,ExpertBook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,32-bit,2,0,No,69990,0,0.0,0,0,Business users/Business professionals
ASUS,VivoBook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,26990,28990,0.0,0,0,Other
ASUS,EeeBook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,22990,27990,0.0,0,0,Other
ASUS,EeeBook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,32-bit,0,0,No,21990,25990,3.5,31,3,Other
ASUS,ExpertBook,Intel,Core i5,10th,8,DDR4,0,1024 GB,Windows,32-bit,2,0,No,58799,77990,0.0,0,0,Other
Lenovo,Missing,Intel,Core i5,10th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,49999,59000,0.0,0,0,Other
acer,Aspire,AMD,Ryzen,10th,4,DDR4,0,512 GB,Windows,32-bit,4,0,No,54990,89000,4.5,3190,414,Other
acer,Nitro,AMD,Ryzen 5,10th,4,DDR4,0,512 GB,Windows,32-bit,4,0,No,59990,99999,4.5,1946,240,Other
acer,Nitro,AMD,Ryzen 5,10th,4,DDR4,0,512 GB,Windows,32-bit,6,0,No,93700,139000,4.5,259,47,Other
acer,Nitro,AMD,Ryzen 5,10th,4,DDR4,0,512 GB,Windows,32-bit,4,0,No,72990,99999,4.5,425,67,Other
Avita,Cosmos,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,17490,23490,3.6,1120,196,Other
ASUS,EeeBook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,22990,27990,0.0,0,0,Other
ASUS,ExpertBook,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,35990,42990,0.0,0,0,General Student
HP,x360,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,56490,64923,0.0,0,0,General Student
HP,x360,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,65390,76436,0.0,0,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,31999,38999,4.0,286,19,Other
HP,Celeron,Intel,Celeron Dual,Missing,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,32490,39288,4.0,58,6,Computer Science/Engineering Students
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,31799,36999,0.0,0,0,Other
ASUS,VivoBook,Intel,Celeron Dual,Missing,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,29890,33990,4.0,7,0,Other
ASUS,Celeron,Intel,Celeron Dual,Missing,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,23990,26990,3.8,15279,1947,Other
HP,15q,Intel,Core i3,7th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,32955,0,4.2,311,27,General Student
HP,250-G6,Intel,Core i5,7th,4,DDR4,0,1024 GB,Windows,32-bit,2,0,No,46200,0,4.2,47,7,Other
ASUS,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,34429,49990,4.1,37,6,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,32-bit,0,2,No,37990,57990,4.3,2080,235,General Student
ASUS,VivoBook,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,32-bit,0,1,No,35990,49990,4.3,1479,181,General Student
ASUS,VivoBook,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,33980,46990,4.4,67,3,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,39990,50085,4.2,273,30,General Student
DELL,Vostro,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,39490,43312,4.3,1267,171,General Student
RedmiBook,15,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,32-bit,0,1,No,38990,51999,4.3,1063,152,General Student
HP,Pavilion,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,53990,63510,4.6,14,0,General Student
acer,Aspire,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,38990,52999,0.0,0,0,General Student
realme,Book,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,46990,54999,4.4,6352,1014,General Student
ASUS,Missing,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,37990,52990,4.3,284,39,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,37890,51990,4.6,44,5,General Student
Lenovo,IdeaPad,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,38990,60890,4.2,33,4,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,37990,57990,4.2,286,36,General Student
DELL,Vostro,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,41990,54510,3.6,10,5,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,45990,58990,4.5,816,147,General Student
Lenovo,IdeaPad,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,39990,61590,4.3,543,65,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,42490,59654,4.8,9,1,General Student
Infinix,INBook,Intel,Core i3,10th,8,LPDDR4X,256,0 GB,Windows,64-bit,0,0,No,32990,49999,4.3,1221,265,General Student
DELL,Vostro,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,36990,40614,4.3,1178,137,General Student
Lenovo,Ideapad,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,53990,75490,4.4,299,41,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,36990,52990,4.4,20,1,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,2,No,38940,48200,4.3,758,64,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,39490,55490,4.4,634,64,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,45990,58990,4.5,816,147,General Student
Lenovo,Ideapad,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,64-bit,0,2,No,39999,59999,5.0,4,0,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,42990,56776,4.3,17,2,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,49990,68658,4.2,24,5,General Student
DELL,Vostro,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,41490,55448,4.3,1753,165,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,41990,57670,4.2,216,21,General Student
Lenovo,Ideapad,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,41990,57290,4.4,1084,160,General Student
Infinix,INBook,Intel,Core i3,10th,8,LPDDR4X,256,0 GB,Windows,64-bit,0,0,No,32990,49999,4.3,1221,265,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,38490,51990,3.8,19,3,General Student
Lenovo,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,38990,51544,4.4,106,13,General Student
Lenovo,ThinkPad,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,44990,59239,4.1,42,4,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,36490,53790,0.0,0,0,General Student
Lenovo,Missing,Intel,Core i3,10th,8,DDR4,256,0 GB,Windows,32-bit,0,0,No,38970,56590,0.0,0,0,General Student
HP,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,44900,51000,4.2,1029,107,General Student
MSI,Missing,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,38990,53900,4.5,53,11,General Student
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,44427,0,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,35990,46990,0.0,0,0,General Student
Lenovo,Ideapad,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,40200,49999,3.9,48,1,General Student
Lenovo,Missing,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,40990,56800,3.7,3,0,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,42490,54723,0.0,0,0,General Student
realme,Book,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,47999,54999,4.4,6352,1014,General Student
acer,Chromebook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,32-bit,0,0,No,23990,27000,3.3,61,4,Other
DELL,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,Yes,71999,72246,4.3,97,13,General Student
ASUS,VivoBook,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,39990,52990,4.4,181,19,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,41998,56590,4.4,529,39,General Student
ASUS,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,41990,52990,0.0,0,0,General Student
Lenovo,Ideapad,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,2,No,39999,59999,0.0,0,0,General Student
ASUS,Commercial,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,39990,47990,0.0,0,0,General Student
Lenovo,Ideapad,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,39998,60090,4.2,10,1,General Student
HP,14s,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,42490,45892,4.4,5205,561,General Student
Lenovo,Missing,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,41990,49800,3.7,3,0,General Student
ASUS,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,48490,58990,0.0,0,0,General Student
HP,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,44376,45376,4.2,1090,96,General Student
DELL,Missing,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,43900,57095,0.0,0,0,General Student
DELL,INSPIRON,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,46690,57095,0.0,0,0,General Student
Lenovo,Missing,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,32-bit,0,0,No,40990,48900,5.0,1,1,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,39990,49821,4.0,44,2,General Student
Lenovo,V15,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,0,No,43990,50250,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,11th,4,DDR4,256,0 GB,Windows,64-bit,0,1,No,36990,44990,4.5,70,9,General Student
DELL,Missing,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,48500,58493,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,48990,58990,0.0,0,0,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,23490,29990,4.2,632,92,Other
HP,Pavilion,Intel,Core i3,8th,4,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,54238,0,4.4,71,8,General Student
ASUS,VivoBook,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,37990,50990,4.3,990,108,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,57330,4.4,158,18,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,49590,4.3,681,59,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,35990,49990,4.4,130,12,General Student
RedmiBook,15,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,32-bit,0,1,No,42990,55999,4.3,1063,152,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,57990,4.3,30,4,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,LPDDR4X,512,0 GB,Windows,32-bit,0,1,Yes,51990,67990,4.7,6,2,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,48990,62990,4.5,174,30,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,57990,4.5,40,7,General Student
Lenovo,Missing,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,38990,62190,3.9,13,1,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,45990,60908,4.3,184,29,General Student
HP,Missing,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42490,50294,4.3,1296,126,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,43970,50196,4.3,571,56,General Student
ASUS,Missing,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,39990,49990,4.3,2551,297,General Student
MSI,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,48990,49590,4.5,17,3,General Student
HP,Pavilion,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,54990,69267,4.5,35,3,General Student
MSI,Missing,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,40990,55990,4.4,118,17,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,41990,55990,0.0,0,0,General Student
Lenovo,IdeaPad,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,54990,79690,4.5,245,34,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,44990,46390,4.4,2058,305,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,41250,46602,4.1,117,11,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,44990,52900,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,57990,4.7,74,11,General Student
DELL,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,60790,78307,4.4,10,1,General Student
HP,Missing,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,45650,55202,4.1,39,4,General Student
DELL,Vostro,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,41990,49826,3.9,29,7,General Student
DELL,Inspiron,Intel,Core i3,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,45490,60046,4.2,43,4,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,44990,58990,0.0,0,0,General Student
Lenovo,IdeaPad,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,2,No,42990,63790,4.4,984,99,General Student
HP,15s,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,45490,46990,4.3,523,66,General Student
HP,Missing,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,32-bit,0,0,No,38799,47916,4.4,30,1,General Student
HP,Pavilion,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,69267,0,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,51649,62990,0.0,0,0,General Student
HP,Missing,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,47990,51165,4.3,1605,215,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,40990,49990,4.4,4008,519,General Student
ASUS,Missing,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,42990,50990,4.4,1869,234,General Student
ASUS,VivoBook,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,44890,56999,3.9,7,0,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,41490,49990,4.4,4008,519,General Student
HP,15s,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,32-bit,0,1,No,50990,51748,0.0,0,0,General Student
HP,Missing,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,48900,50000,4.3,1278,135,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,1,No,40990,49990,4.4,4008,519,General Student
DELL,Vostro,Intel,Core i3,10th,4,DDR4,512,0 GB,Windows,64-bit,0,0,No,41790,54784,0.0,0,0,General Student
Lenovo,Ideapad,Intel,Core i3,11th,4,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,57999,85000,3.4,10,2,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,45930,58229,0.0,0,0,General Student
HP,Pavilion,Intel,Core i3,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,55490,65853,4.3,143,15,General Student
ASUS,VivoBook,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,32890,46990,3.9,28,4,General Student
Lenovo,IdeaPad,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,35990,57290,4.0,2124,233,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,0,No,42490,50693,4.0,276,40,General Student
DELL,Vostro,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,0,No,42190,44780,3.9,250,21,General Student
DELL,Vostro,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,39490,54517,4.0,1917,189,General Student
HP,15s,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,43690,48933,4.1,4999,490,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,35990,48990,3.8,17,0,General Student
DELL,3000,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,43800,55506,4.2,17,0,General Student
Lenovo,Missing,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,38990,55890,0.0,0,0,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,34990,40990,3.7,4203,490,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,38900,51990,3.9,13,0,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,39990,55534,3.8,15,1,General Student
DELL,INSPIRON,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,40890,45990,4.0,527,46,General Student
Lenovo,Missing,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,36990,57990,3.7,103,10,General Student
HP,15s,Intel,Core i3,11th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,39990,45514,3.9,324,45,General Student
HP,Missing,Intel,Core i3,11th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,41990,47264,4.0,69,5,General Student
DELL,Missing,Intel,Core i3,11th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,43970,46138,3.9,16,0,General Student
HP,Notebook,Intel,Core i3,11th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,39790,43296,3.9,40,3,General Student
ASUS,Missing,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,35590,45990,3.4,12,1,General Student
HP,14s,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,36490,42787,3.8,1146,175,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,38990,45990,4.0,1850,216,General Student
ASUS,Missing,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,33990,39990,3.7,43,7,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,43400,49000,4.1,231,26,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,24990,30990,4.2,502,93,Other
HP,15s,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,40750,43090,4.1,1096,116,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,1,No,43000,46629,4.1,313,35,General Student
ASUS,Vivo,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,38000,42990,4.7,7,0,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,37990,51493,3.7,265,46,General Student
HP,DA,Intel,Core i3,7th,8,DDR4,0,1024 GB,Windows,64-bit,2,0,No,49279,0,4.5,38,3,General Student
Lenovo,Missing,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,38999,50990,3.6,7,2,General Student
ASUS,Missing,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,41500,51990,3.0,4,0,General Student
acer,Missing,Intel,Core i3,11th,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,36999,45000,0.0,0,0,General Student
DELL,Missing,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,42900,55351,0.0,0,0,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,21490,25990,3.9,818,113,Other
DELL,Insprion,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,32-bit,0,0,No,41480,48990,3.8,25,4,General Student
ASUS,VivoBook,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,64-bit,0,0,No,32990,43990,2.0,12,0,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,0,1024 GB,Windows,64-bit,0,1,No,38680,51990,3.2,17,1,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,23990,29990,4.1,974,170,Other
DELL,Missing,Intel,Core i3,10th,8,DDR4,0,1024 GB,Windows,64-bit,0,0,No,40390,54992,3.2,83,15,General Student
ASUS,VivoBook,Intel,Core i3,10th,4,DDR4,0,1024 GB,Windows,64-bit,0,0,No,33990,39990,3.4,31,6,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,20490,24990,3.9,637,91,Other
DELL,Vostro,Intel,Core i3,10th,8,DDR4,256,1024 GB,Windows,64-bit,0,1,No,41490,54782,5.0,7,5,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024 GB,Windows,64-bit,0,0,No,45490,60371,4.3,207,16,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024 GB,Windows,64-bit,0,0,No,44490,57479,4.3,844,103,General Student
ASUS,VivoBook,Intel,Core i3,11th,8,DDR4,256,1024 GB,Windows,64-bit,0,1,No,41890,57990,4.2,53,6,General Student
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,42990,43126,4.1,62,7,General Student
acer,Travelmate,Intel,Core i3,11th,8,DDR4,256,1024 GB,Windows,64-bit,0,0,No,40990,60000,4.2,38,2,General Student
DELL,Inspiron,Intel,Core i3,11th,8,DDR4,256,1024 GB,Windows,64-bit,0,1,No,48990,59990,4.1,724,92,General Student
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,43590,59781,0.0,0,0,General Student
DELL,Inspiron,Intel,Core i3,10th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,44690,60122,4.3,9,0,General Student
ASUS,ExpertBook,Intel,Core i3,10th,4,DDR4,256,1024 GB,Windows,64-bit,0,0,No,40990,51990,0.0,0,0,General Student
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,43990,56743,0.0,0,0,General Student
